Id,hate_speech,offensive_language,neither,clean_tweet
9443,0,1,0,give me 3 wishes i wish i wish i wish you would bitch
9444,0,1,0,give me head an kiss yah nigga u a ill bitch
9445,0,1,0,give me head and kiss to nigga you a eww bitch
9446,0,1,0,give that hoe an oscar she stay acting crazyy
9447,0,1,0,give these hoes 20 000 followers you got a whole new bitch
9448,0,1,0,give us our credit bitch we went out there amp took that w
9449,1,0,0,giving you that trailer park trash transformthursday ladykimora vegasqueens vegasshowgirls
9450,0,0,1,glad i ain t got no bird legs 128514
9451,0,1,0,glad i bossed up on my old hoes 128170
9452,0,1,0,go utes you got playboy bitches disrespectful players and a bunch of spoiled hipsters at your school so i m cheering for you not
9453,0,1,0,go cry about it joey just like the little bitch you are
9454,0,1,0,go watch nick jr childish ass bitch 8220 the nicks are playing 8221
9455,1,0,0,god i would sell both my nuts to watch lebron tear his acl right now and watch all those pussies kill themselves
9456,0,1,0,god bless the dumb and retarded
9457,0,1,0,god bless the dumb niggas who trust these hoes
9458,0,1,0,god dam man that freestyle is so retarded that its fumny af omg
9459,0,1,0,god damn birds
9460,0,1,0,god damn flappy birds weak ass
9461,0,0,1,god damn zebras every virginia possession the whistle blows geeze
9462,0,0,1,god made male and female blades of grass every living thing must reproduce itself to stay on this earth birds bees and grass sex natural
9463,0,1,0,god my tweets are so ghetto
9464,0,0,1,god people can be so mean this asian guy held the door for these girls and they said they were surprised he could see it with his slant eye
9465,0,1,0,god you re a faggot if you dont think superman is the best superhero
9466,0,1,0,goes ape shit on my ass like nigggga tf you doin 128545 i hust saved yo life so i pushed her ass into the the wall then she calmed down again 128553 128529
9467,0,1,0,going comfortable then a hoe today gotta be relaxed for prom 128526 128076
9468,0,1,0,going for a bitch nigga neck cause nigga am rollin
9469,0,1,0,going hard bitch swear i m on my job throw a quake in the air call that shit a lob
9470,0,1,0,going out with bad intension keep yo girlfriends inside and i m not just saying it ask my nigs i mean it
9471,0,0,1,going through my computer and found the shake that monkey video we made freshman year in dillard 128514 128514 was too short
9472,0,0,1,going to california today for some analyzer training going into dick whitman mode wish i had a tan colored suit to wear for the flight
9473,0,1,0,going to get my id today fucking finally i ll see you retards soon
9474,0,1,0,going to the creek with my bitches tomorrow
9475,0,0,1,going up to the view point and seeing star child what the monkey
9476,0,1,0,goku shutting down hoes since 1984
9477,0,1,0,gold diggin ass bitch lol
9478,0,0,1,golden oreos are the best
9479,0,1,0,goldiggers wanna marry me somebody tell them hoes to see therapy
9480,0,1,0,goligoski must bleed he should also leave via ambulance i guess sill is the closest thing they have at a mcgrath hit that bitch
9481,0,0,1,gone bust it open for a real nicca 128540 128540
9482,0,1,0,gonna drink and talk about bitches that i ve almost had
9483,0,1,0,gonna make a chicken sandwich put half a bottle of tapatio on that bitch and figure some shit out
9484,0,0,1,gonna shower for the sole purpose of shampooing my beard
9485,0,1,0,gonna straight hip check the next hillbilly who tries to apply the term derecho to a run of the mill thunderstorm wvwx
9486,0,1,0,gonna surprise earl with a tranny best 450 ever fucking spent yes
9487,1,0,0,good mernin faggots
9488,1,0,0,good morning to lightskin dyke bitches with steven segal ponytails
9489,0,1,0,good morning to you hoes and pimps
9490,0,1,0,good day spent with my faggot
9491,0,1,0,good day honkies
9492,0,0,1,good day honkies i said good day honkies
9493,0,1,0,good even ink honkies
9494,0,0,1,good evening charlie and friends
9495,0,1,0,good lord i never met a bitch like this before
9496,0,1,0,good luck coming to see us in vegas that s where all the bitches are at 128514 128536
9497,0,0,1,good morning charlie
9498,0,1,0,good morning monday i have my truck money full tank and i didn t do any homework your my bitch monday
9499,0,0,1,good morning twitter make today a positive one if you can t do that beat up as many meanie faces as possible also i hate flappy bird
9500,1,0,0,good morning coons
9501,0,1,0,good morning ig giving u white trash body 128128 128128 128128 turntup webad wepretty gayvegas 8230
9502,0,1,0,good morning you hoe ass niggas pimp c voice
9503,0,0,1,good ol charlie wwc
9504,0,0,1,good pick birds
9505,0,1,0,good pussy change ya life 128514 128557
9506,0,1,0,good they trash rt niggas ate most of my chips ahoy cookies and the cookies havent been in the house 20 hours yet
9507,0,1,0,good thing about you hoes u aint hoes forever ur expiration date will come to
9508,0,1,0,good thing my brother loves me more than all you bitches thoo he woke his ass up after working all night to drive me to school thats love
9509,0,1,0,good weed bad bitch got these hoes on my dick like brad pitt
9510,0,0,1,good she s a ghetto thug 8220 so fpd just arrested for being in the street ferguson 8221
9511,0,0,1,goodbye hop plants time to dink u luv it
9512,0,0,1,goodbye x young dolph featuring trinidad james amp shy glizzy
9513,0,1,0,goodmorning bitches ladykimora sandiego water front san diego
9514,0,1,0,goodmorning uu bitch ass niggas
9515,0,1,0,goodnight bitches with a lisp
9516,0,1,0,goodnight my real nigga bitches
9517,0,1,0,goodnight pretty bitches n real niggas fuck da rest
9518,0,1,0,goofy ass lmfaoo make a niggah laugh
9519,0,0,1,gorgeous rt calico maine coon cat
9520,0,1,0,got 1 baby mama no bitch no wife
9521,0,1,0,got 2 bad bitches with me molly and aquafina
9522,0,1,0,got a badass bitch just bouncin on my dick
9523,0,1,0,got a bitch so bad you can t afford to fuck
9524,0,1,0,got a couple thou den i get a couple shooters fa dat couple thou mane my niccas will shoot ya 128591
9525,0,1,0,got a iphone for business but the sidekick is for the bitches 127926
9526,0,1,0,got a lil bitch from the 916
9527,0,1,0,got a new bitch and she got ass lookin at my ex like yeah i know you mad
9528,0,1,0,got a red ass bitch wid a red ass pussayyy
9529,0,1,0,got all the black bitches mad cuz my main bitch vanilla
9530,0,1,0,got another nigga s bitch in my bed right now
9531,0,0,1,got chunky marmalade today of a greatful customer for my service over the past 2 yrs postietweet servicematters
9532,0,1,0,got damn man hung tf over like a bitch
9533,0,0,1,got damn the lakers trash
9534,0,1,0,got good pussy but ion eat her tho
9535,0,1,0,got hit on by a 70 yr old cripple amp thinking even if i were to accept your sexual advances there wouldn t be much you could do about it
9536,0,1,0,got ketchup on my swim trunks sum bitch
9537,0,1,0,got my mind made nicca fuk u pay me
9538,0,1,0,got my own place pay my own bills amp rent amp 2 jobs tf am i worried about a next bitch for
9539,0,1,0,got my shit changed doe find the pw now bitches haha
9540,0,0,1,got my vans on my pockets chunky
9541,0,1,0,got myself a new job bitches 128074
9542,0,1,0,got one bitch in economy and one bitch back in coach
9543,0,1,0,got the vector job bitch
9544,0,1,0,got these hoes lurkin got these niggahs talkin
9545,0,1,0,got this bad spanish bitch 128514 128079 128076 128527 128536
9546,0,0,1,got to 18 on flappy bird
9547,0,0,1,got to 8 on flappy birds can you say happiest girl on earth
9548,0,1,0,got uh bitch dat set it off like jada pickett 128130 128176 128176 128293 128299 128299
9549,0,1,0,got up to get food dropped a fruitsnack and my dog went ape shit and woke the whole house up 128553
9550,0,1,0,got ya crackas spics chinks and carpet riders but no niggas mlk ain t fight for nothing gimmeablackemoji
9551,0,1,0,got you re bitch panties niagra falling
9552,0,1,0,got your bitch over here combing my hair for me
9553,0,1,0,got your bitch with me right now
9554,0,1,0,gotchya bitch
9555,0,0,1,gotta bad red bone that look something like ashanti
9556,0,1,0,gotta bitch with some church s chicken thighs
9557,0,1,0,gotta go get a haircut asap tomorrow ain t no bitches looking at me right now and today they all was out the frustration
9558,0,0,1,gotta keep the sox down while they re down redsox yankees mlb
9559,1,0,0,gotta love rednecks loud stupid stubborn and full o schitt
9560,0,0,1,gotta love the undignified sprint across the yellow light to transfer buses because the first one was dawdling
9561,0,1,0,gotta missed call from yoooo bitch
9562,0,1,0,gotta put it back in rotation rt ain t heard u say you lil stupid ass bitch in a minute fam u slackin lol
9563,0,1,0,gotta question the nicca standing next to you cut em off
9564,0,1,0,gotta smile dat drive bad bitches crazy
9565,0,1,0,gotta watch these hoes 128064
9566,0,1,0,gov rick scott kicks charlie crist 8217 s ass
9567,0,1,0,gov rick scott kicks charlie crist 8217 s ass
9568,0,0,1,graham crackers and hazelnut coffee are my fave 128152 9786 65039
9569,0,0,1,grandma s homemade potato soup an old fashioned simple chunky potato soup like grandma made wit
9570,0,0,1,grandma macon is a rinky dink mosquito filled cop infested swamp lmao
9571,0,1,0,grant bitches more than a 14 year old white bitch
9572,0,1,0,grats to haye still a bitch though
9573,0,0,1,great lead battle and then ricky hits danica for a yellow oh boy nascar
9574,0,0,1,green grass and tree trash
9575,0,1,0,greinke you sneaky son of a bitch you
9576,0,1,0,gresham road soldier bouldercrest soldier and i told my bitch to quit me cause i m never gone propose 8230
9577,0,1,0,grow up 8220 rt 8220 just because a nigga has hoes doesn t mean he doesn t love you 8221
9578,0,1,0,grow up bitch
9579,0,0,1,grr woke up ickblah congestion ew chunky bloaty gross missed the gym 1 1 2hr wait for the dr boo friday whineytweet
9580,0,1,0,grusty hoe
9581,0,1,0,gtta fly bitch and she stand out
9582,0,1,0,gucci cut throat use to stay next door his kenfolk limousine bitch pouring up ya rent money
9583,0,1,0,gucci feel like jeezy pussy outchea you tried to kill me and wasn t successful nigga lucky gucci ain t tried to down him
9584,0,1,0,gucci fucked a lot more famous bitches but he the type to not have to speak on it wonder who opened their mouth
9585,0,1,0,gucci mane on a bitch
9586,0,1,0,gudnight keep that pussy tight
9587,0,0,1,guess i ll have to add robin williams right next to charlie chaplin now adam sandler remains my only favorite comedian left
9588,0,1,0,guess who just got an apartment in downtown columbus that s right bitch you guessed it this guy
9589,0,1,0,guess who s a little bitch
9590,0,1,0,gum drop looking bitch commenting on peoples looks
9591,0,1,0,guy tweets i wanna eat some pussy follower replies facts girl tweets i wanna suck some dick follower replies hoe not fair
9592,0,1,0,guys now and days act like they don t care because pussy is easy but that s not the only thing that matters 128079 128079 128079
9593,0,1,0,guys say bros before hoes i say food before dudes
9594,0,1,0,guys so quick to talk shit to a bitch they would kiss ass to
9595,0,1,0,guys that struggle to get pussy are the main niggas that bad talk women he could get more pussy if he can learn how to stfu and chill
9596,0,1,0,h8 fake bitches
9597,0,1,0,haha 8220 if any of you bitches even think about attacking me in the elevator
9598,0,1,0,hahahaha i m so happy that bitch just spilt all her coffee everywhere
9599,0,1,0,hahahahahaha rt 1st i stop swimmin den i fuq ur bitch
9600,0,0,1,hba trash
9601,0,0,1,hot isis social media photo laughing jihadis get baby to kick severed head 8211 warning graphic lnyhbt tgdn
9602,0,1,0,hot isis social media photo laughing jihadis get baby to kick severed head 8211 warning graphic tcot pjnet
9603,0,0,1,hot isis social media photo laughing jihadis get baby to kick severed head 8211 warning graphic tcot pjnet
9604,0,0,1,how 8220 deep fried sweet tea on a graham cracker crust at state fair of texas via
9605,0,1,0,hysterical calling bho a monkey northkorea lt may be a bunch of assholes but that comment made me belly laugh
9606,0,1,0,ha bill bellicheck wouldnt give an interview what a pussy hey bill karmas a bitch
9607,0,1,0,ha bitch
9608,0,1,0,ha dat bitch in jail
9609,0,1,0,ha who can get the pussy quicker these days
9610,0,1,0,ha yous a lonely hoe
9611,0,1,0,had to block that bitch soooo annoying 128530
9612,0,1,0,had to change my shit up on u hoes
9613,0,1,0,had to do another phone sweep aka delete these hoes from my contacts
9614,0,1,0,had to get that hoe shit off my tl
9615,0,1,0,had to touch a yung nicca up real quicc last nite 128514 128514
9616,0,1,0,had yo main bitch gettin high
9617,0,1,0,hah a big lol to all the tacky faggots
9618,0,1,0,haha i ll shoot you and that bitch i guess my gun is bi
9619,0,1,0,haha tanaka went yankee so sorry bums
9620,0,1,0,haha a private industry birthday is needed to all who have celebrated our bday the past month i can t wait for ours i see you nig s lol 128513
9621,0,1,0,haha bitch ass gucci
9622,0,1,0,haha i call my girl a bitch only cuz she calls me one 128540
9623,0,1,0,haha macklemoore was just on my ferry boat bitches that black caddy
9624,0,1,0,haha niggah uel04 gave up can t keep up with me 128540 loser
9625,0,0,1,haha yankees fans are bent out of shape about the hu27le graphic
9626,0,1,0,hahah its funny how all the little dumb hoes want to follow you nigga just to be all up in your ass like bitch the fuck you kreepen fo
9627,0,1,0,hahaha i see you niggah 128064 128517
9628,0,1,0,hahaha i m fucking weak rt he used to abuse this pussy lmfao
9629,0,1,0,hahaha high school what a joke more like fake bitches an dumb niggas gather here
9630,0,1,0,hahahaa so people can t parent differently twitter is fuckin trash ahahahha
9631,0,1,0,hahahaaha my teacher just realed these thots she said you need to stop acting ghetto cause its not cute
9632,0,1,0,hahahaha fucking pussies
9633,0,1,0,hahahaha manziel is a faggot and the browns will ruin him win win for me
9634,0,1,0,hahahahaa fuckin crow looking bitch
9635,0,1,0,hahahhahaa rt your boyfriend trash ma stop tryna convince yourself otherwise in these tweets
9636,0,1,0,hair pulling during sex is just a way of letting her know that her pussy is good
9637,0,1,0,haley was called a raghead amp accused of adultery and she skyrocketed in the polls y 8217 all think sheheen didn 8217 t notice that
9638,0,1,0,half of yall hoes anyways so the ones with thigh gaps get a friend without em have a nigga fuck yall both and ask him who got better pussy
9639,0,1,0,half these bitches be playin because but im far from a lamee
9640,0,1,0,half these females with these twitter names like eat my pussy ain t even about that life bro
9641,0,1,0,halloween is a hoe holiday
9642,0,1,0,halloween s over and bitches still playing roles
9643,0,0,1,hand me a brew and i ll chug it
9644,0,1,0,handicap sticker bitch i park where i want
9645,0,1,0,hanging out with guys does not make you a hoe
9646,0,1,0,hanging with daney and ari today 128556 128556 128556 128556 my bitches
9647,0,1,0,hanging with my bitches i couldn t be more happy thegoodlife
9648,0,1,0,happy 18th to these main bitches take it easy on the cigs
9649,0,1,0,happy bday ya bitch you
9650,0,1,0,happy birthday hoe i ll always love you even if we go a year without talking bc you re petty you re still my sister 128514 128149 10084 65039 askaboutbrandy
9651,0,1,0,happy birthday nigguh keep your blunts fat and your cups filled
9652,0,1,0,happy birthday to this fag
9653,1,0,0,happy columbus day even billmaher likes cocaine and columbus what the fuck is wrong with you liberals fuckin moron retards
9654,0,1,0,happy columbus day just be glad we wasn t usin weavetrip to rope the sails seriously tho gt that shit would be wigger gt
9655,0,1,0,happy easter you dirty sons a bitches nfg wge findtheeggs eggsareinherass
9656,0,1,0,happy friday bitches kimorablac
9657,0,1,0,happy bday i love you my nigguh livinglegend
9658,0,1,0,happy birthday cole i love you faggot
9659,0,0,1,happy birthday bird
9660,0,1,0,happy birthday bitch 128526
9661,0,1,0,happy birthday fag geer love ya
9662,0,1,0,happy birthday little bitch boy 128522 127881 127882
9663,0,1,0,happy birthday nig miss your black ass 128514 128526 tu
9664,0,1,0,happy birthday pops aka old negro spiritual aka the man who said i was an accident 64 never looked so 8230
9665,0,1,0,happy birthday to literally the craziest bitch i know i m so happy i m related to u 128540
9666,0,1,0,happy birthday to my bitch i had to tow is botch ass car love you cuz
9667,0,0,1,happy birthday to my pops old negro spiritual is 64 today lol
9668,0,1,0,happy birthday to the biggest retard out there youre my favorite retard though happy birthday nigs
9669,1,0,0,happy birthday to this coon ass nigga buckcity
9670,1,0,0,happy first day of college nigger
9671,0,0,1,happy hangover bloomington btown iubb iu indiana hoosierdaddy hoosiernation hoosiers the resurrection is now complete ncaa big10
9672,0,1,0,happy this nigga nick old i only like red bones ass is watching this
9673,0,1,0,hardly ever sober bitch i party till it s over
9674,0,0,1,harlem world trash interesting
9675,0,1,0,harry must thincc i m the bitch he can fall bacc on ah sum 128514 128557 boi byeeeee 128075 9995 9996 65039
9676,0,1,0,harvard got the worst hoes cheerleading in america
9677,0,0,1,has anyone ever purchased baseball field dirt i really want dirt from stadium for my grandfather s grave weirdtweets
9678,0,1,0,hate a bitch that s always in some mess
9679,0,1,0,hate a hoe that think relationships are seasonal winter comin let me get me a boyfriend sound dumb as hell
9680,0,1,0,hate aw they gym cunts in ma year i d rather eat like a pig and drink like i ve got a problem
9681,0,1,0,hate dat hoe
9682,0,1,0,hate on what bitch
9683,0,1,0,hate that bitch rt ray donovan s wife is pissing me off
9684,1,0,0,hate this dyke
9685,0,1,0,hate when i m in a girl city call her then she call back after i m on the plane bitch foh
9686,0,1,0,hate when bitches get boyfriends then forget all about you like you wasn t there before they got together
9687,0,1,0,hate when bitches talk like they rey fuck your brains out then be like im just filrting lmao fuck u bitch
9688,0,1,0,hate when bitches tryna put you in the friendzone bitch i m tryna score put me in the end zone
9689,0,1,0,hate when bitches with long hair decide to get a haircut nothin good ever comes out of that
9690,0,1,0,hate when hoes try to lead u on naw like lil bitch im coool
9691,0,1,0,hate when my hoes get out here an start actin single smh dezhoesaintloyal
9692,0,1,0,hating on me then bitch what s good
9693,0,1,0,hats off to all hoodrat chicks from the ghetto who have anxiety attacks at formal events
9694,0,0,1,have they seen planet of the apes 8220 brazil has the highest number of monkey species of any nation in the world with 116 8221
9695,1,0,0,have you eva asked a nicca where dey got sum fake designer frm
9696,0,0,1,have you ever popped champagne on a plane while gettin some brain whipped it out she said i never seen snakes on a plane
9697,0,1,0,have you ever slapped a bitch for giving you a big hickey wiggy wiggy wiggy
9698,0,1,0,have you ever thought a bitch was wet as fuck but woke up the next morning amp realized that she was just on her period
9699,0,1,0,have you heard 8216 guala shit featuring chase da doe r o m e and the boy big 8217 by joseph chase rinche on soundcloud
9700,0,0,1,have you hugged a wacko bird today
9701,0,0,1,have you noticed all the ghetto people naming their kids after cars mercedes 8230 lexus 8230 repossessed
9702,0,1,0,haven t talked to my bitch in a while lol
9703,0,1,0,having them hoes gets old well it has gotten old already
9704,0,1,0,having a new boyfriend every month doesn t mean you re gorgeous it means you re easy and retarded
9705,0,1,0,having a bitch ain t goofy having bitch dat ain t loyal is
9706,0,1,0,having a bitch come in handy during times like this 128533
9707,0,1,0,having hoes not cool that one will be better than all them thots
9708,0,1,0,having sex with a guy wont keep him around for you dumb hoes who think that theres plenty pussy just gotta have a guy who wont give in
9709,0,1,0,having spent the whole of catching fire telling the bitch next to me to put her phone away i am now battling the masses so i can buy milk
9710,0,1,0,hayfever is a cunt
9711,0,1,0,hazel e looks like a bird her and kaep prolly related by nose and shit
9712,0,0,1,hazlenut coffee and graham crackers every morning 128525 128588 128152
9713,0,1,0,he a hoe fa that rt hussle incredible vagina is rarely ever attached to an incredible woman god has a weird sense of humor
9714,1,0,0,he ain t shit girl 128175 he a bitch made nigga
9715,0,1,0,he be like bitch dontouch my braids
9716,0,1,0,he better choose up cuz ain t no bitch checcin a nigga that she don t fw for being wit other bitches that don t even sound right 9995 128514 128564
9717,0,1,0,he bring the hoes out on twitter nigga got magical powers rt who is
9718,0,1,0,he called me a bitch and he said he was changing do you call that changing i don t think so how about you go fuck yourself pissed
9719,0,1,0,he called me just to say he was deleting my number bitch please
9720,0,1,0,he could be right any hoe they had in the 11wd niggas from the hood ran thru em
9721,0,1,0,he did dat headband shit on purpose now the whole spurs team fuckin up lookin at this weird lookin nicca
9722,0,1,0,he died for a reason rt i didn t follow you back cuz you fat bitch foh large hoe jesus ain t pleased fam
9723,0,1,0,he does lmao rt sean payton been had hoes rt lol
9724,0,1,0,he doesnt like you ya stupid bitch he likes ur vag idiot haha goingtogethurtagain
9725,0,1,0,he don t even follow his bitch 128514
9726,0,0,1,he gets this bratty attitude from brittany and its for the birds
9727,0,1,0,he got channing tatum as his bitch i m out
9728,0,1,0,he got a cousin named jason that rock da gary payton now da same triflin bitches an hiv patient
9729,0,1,0,he got hoes for sell shop with him lmfao trekgang
9730,0,1,0,he has hickeys on him an its like yeah bitches that s mine and he s like not even trying to hide them makes me feel good about life
9731,0,1,0,he hit me with if i tell you who i m fucking you can t say shit bitch but her head game on point rns
9732,0,1,0,he is really on my line singing negro spirituals
9733,0,1,0,he lucky he got a bitch that knows how to cook amp amp clean amp wash everything
9734,0,0,1,he may be the president but that doesn t necessarily mean he s in the sole position of power in regard to making such decisions
9735,0,1,0,he needs too we win titles when he smacks hoes rt big ben gone smack another hoe after this lost 128514 128514 128514 sorry
9736,0,0,1,he never replied to my asking about his calling me a redneck
9737,0,1,0,he only favorites your tweet about him to keep his other hoes happy
9738,0,1,0,he prolly gone laugh n say this bitch crazy 128514 128514
9739,0,1,0,he pussy whipped without getting the pussy rare 8220 chaysin lmao he gotta snap out of it 8221
9740,0,1,0,he run his mouth just like a bitch i had to cut em off
9741,0,1,0,he said bitch boy 128514
9742,0,0,1,he said capri sun and zebra cake 128514
9743,0,1,0,he said get up bitch that s not pg frohorsemen
9744,0,1,0,he said soul patch bitch lmaoooo
9745,0,1,0,he said that bitch look like a praying mantis tho ctfu
9746,0,1,0,he said we gon be paying a bitch rent i m not even tryna buy her an extra sweet and sour sauce at mcdonalds
9747,0,0,1,he so trash rt cary williamsc got carried lol
9748,0,1,0,he sound like a bitch
9749,0,1,0,he trash in concert anyways rt dude y all fraud as hell if y all go to j cole concert and you don t fw his music
9750,0,1,0,he was talking about i m on one lol how was that even possible when i was on a cruise ship with no phone service negro
9751,0,1,0,he went and got that bitch
9752,0,1,0,he s a bitch
9753,0,0,1,he s a pretty damn good actor but as a gay man it s awesome to see an openly queer actor given the lead role for a major superhero film
9754,0,1,0,he s bitch keep looking at me she choosing or nah
9755,0,1,0,he s going to be someone s bitch 8220 griot he bought to catch hell in cell block d they fuck up men who are rapist and child molesters 8221
9756,0,1,0,he s like 30 something year old talking back to my mom amp taking my uncles truck without permission like bitch you need to fucken relax
9757,0,1,0,he s making sure if it s ok for the bitches
9758,0,0,1,he s trash tho 8220 dimejii its 10 million naira if you want me on your song 8211 wizkid via 8221
9759,0,0,1,he s trash 8220 he said he s not doing collabs for anything less than 10 mil naira like booyyyyyy 128514 8221
9760,0,1,0,headed straight to the top bitch
9761,0,0,1,hear the birds on the summer breeze i drive fast
9762,0,1,0,heard i fuck with them bitches 128530 128545 128074 128080 9996 65039 now you mad tripping 128581 128554 9996 65039
9763,0,1,0,heard some good news today and all i gotta say is karma is a bitch 128521 128139 9996 65039
9764,1,0,0,heard that bitch gtta thang for them boss niggas
9765,0,1,0,heard them haters talking i heard them bitches fucking i must be doing something right
9766,0,1,0,heard you gotta new bitch see ya postin up thinkin that it s making me sick
9767,0,1,0,heartless ass niggah
9768,0,1,0,heartless ass niggah 128513 but who isn t now adays
9769,0,1,0,heat bitches
9770,0,1,0,heeellllooo ayoobreezy if a bitch keep hitting your nigga phone it s because he s still entertaining her 128175
9771,0,1,0,helga was a bitch and for what reason heyarnold
9772,0,1,0,hell i believe you too rt lol i still look good i m smaller than half these hoes
9773,0,1,0,hell naw we don t fuck wit no phonies you can tell yo bitch we some young rich homies
9774,0,1,0,hell yeah that bitch gon go ham
9775,0,1,0,hell yuhh they hit haha s o ma nigga gmula cheweing one takes a chug then sniffey
9776,0,1,0,hella hoes
9777,0,0,1,hella just ordered me some beanies
9778,0,0,1,hello american people my name is eric cantor and i am a lying piece of bird poo
9779,0,1,0,hello october you irrelevant bitch you no worries november coming 128076
9780,0,1,0,hello new followers i am anime loving nigger who is too poor to afford a laptop resulting in being a mw3 theater player for darth
9781,0,1,0,hello and to them bitches i just want him to keep them lies to his self 128524 128080
9782,0,1,0,help me speed up the process of fucking your bitch feel me
9783,0,0,1,her excuse is when i die u can have all my gold i don t even like yellow gold anymore i gave her all of mine
9784,0,1,0,her pussy clean but she dance dirty
9785,0,1,0,her pussy so good like i left something
9786,0,1,0,her pussy sweeter then some fresh fruit 128527 she gushin i drink the best juice 128166
9787,0,1,0,her pussy wet i call it fiji water
9788,0,1,0,here i go welcome to the titty show typa ass i see in a video when i fuck nut in you like a silly hoe
9789,0,1,0,here some kimora boobies for you 128139 128298 this is how unlock before i slice a bitch kimorablac 8230
9790,0,1,0,here this bitch go lol
9791,0,1,0,here this nigga go rt damn dark skinned hoes be havin all that ass but be lookin like pokemons 128553 128555
9792,0,0,1,here we go brownies here we go woof woof
9793,0,1,0,here we go this fat bitch started talking and now will never stop
9794,0,1,0,here yall hoes go dicc ridin amp shit
9795,0,1,0,heres a thought you dont have a valentine bc your a mean ugly bitch haha
9796,0,0,1,hey fans if anyone is wondering what the yellow tab on the back of the collar for it s for teams that have won a champion
9797,1,0,0,hey 25 you re a nigger racismisaliveandwellbro learn from other blacks in the league on how to conduct yourself
9798,0,0,1,hey fans is this a good score lookingformore
9799,0,1,0,hey dis angry white man called me a nigger when i didn t answer da door on time he ain t fit to be delivering pizzas
9800,0,1,0,hey okrah just wake up already you already know bammy and moochie are in it for the commies stop with the racist whitey hate crap
9801,0,1,0,hey bitch adam showed up bring more beer
9802,0,1,0,hey bitches i ll be in ic tonight so dial the digits 128527
9803,0,0,1,hey everybody the white iron band plays this saturday 12 11 10 on the slopes of lutsen mn at papa charlie 8217 s 21 going to be a real
9804,0,0,1,hey if i stir a spider rockstar and monster together and chug it would i definitely be hospitalized or just maybe asking for a friend
9805,0,1,0,hey ladies can i ask you a question why do yall niggas be so fkn lame it be the baddest bitches wit the lamest niggas
9806,0,1,0,hey morons at foxnews and foxandfriends was it political when bush raised terror threat right before the election lmao at u teabaggers
9807,1,0,0,hey my folk this nigger loving jew boy asked if i was making death threats against his goat fucking people fuck him
9808,0,0,1,hey i m gonna get some sort of bird tattooed on my body accompanied with an anchor rope situation no one s doing that right now right
9809,0,1,0,hey people bird watching you do realize there 8217 s like hundreds literally hundreds of free pictures of boobs on the internet right
9810,0,1,0,hey you bitch in the mini van stop riding my ass you have no power in your vehicle just stop already
9811,0,1,0,hey aside this was my graduation cap like fuck you bitch detroit what
9812,1,0,0,hey don t be like a stupid white bitch in some horror movie asks america to hide from isis behind some chainsaws m kay
9813,0,0,1,hi charlie eating leftover candy
9814,0,1,0,hidey hidey hoe
9815,0,1,0,high school is tough for everyone grow the fuck up and stop being a little bitch that should be a tag line for my new speaking tour
9816,0,1,0,high then a bitch of them bong rips steady smoking 11 g s with my nigga jorge
9817,0,1,0,high then a hoe but played it cooooool
9818,0,1,0,high then a hoe watching wolf of wall street
9819,0,1,0,high then a hoe with bitch ass benny
9820,0,1,0,high then a hoe hitting this bowl for my nigga rick riprick
9821,0,1,0,high thenna bitch that s y i m tweeting
9822,0,1,0,higher den a bitch
9823,0,0,1,highhhhh watching dawn of planet of the apes stonernation lifecomplete
9824,0,1,0,highland bitchk them bitches stupid on bloods i d fuck with deja thoe 128077
9825,1,0,0,his big ass smile his eyes is chink
9826,0,1,0,his bitch ass a hoe ass nigga prolly don t get no pussy
9827,0,1,0,his bitch ass is the same way so it don t matter
9828,0,1,0,his bitch wan fuck me cuz he sneak dissin me 128520
9829,0,1,0,his boyfriend gonna be like you ain t make a team i m straight fag the rams really cut michael sam wow
9830,0,1,0,his hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it
9831,0,1,0,hit a bitch with a car bomb
9832,0,1,0,hit his bitch i m like shaggy i m like no it wasn t me
9833,0,1,0,hit it and pass it until that pussy elastic
9834,0,1,0,hit me up with plans nigs
9835,0,1,0,hit me with plans mah nigs
9836,0,1,0,hit my car with another rock and i ll be all over your ass in no time bitch
9837,1,0,0,hitler didn t finish it can u if a nigger ur jew confronts u in the street what then
9838,0,1,0,hittin licks what you get outta that you amp yo boys is some pussy cats
9839,0,1,0,hitting women is wrong morally but bitches get raped kidknapped beat up an sold to be sex slaves when they gonna end that
9840,0,1,0,hmm rt every bitch i fucked wit is a hoe never met a real female in my life
9841,0,1,0,hmm ass all chunky brain is insanity
9842,0,0,1,hmu talmbout match but when i pull up its 30 other niccas wit ya 128530
9843,0,1,0,hoe bitches act up i turn chris breezy
9844,0,1,0,hoes ain t wana fuck a nigga back then you but all the bitches wana fuck a nigga now
9845,0,1,0,hoes all on my bandwagon your bitch gaggin she jet laggin a ap
9846,0,1,0,hoes always blaming hoes for being hoes
9847,0,1,0,hoes always saying niggas hoes but they be the hoes 128175
9848,0,1,0,hoes always tryna say they look like a celebrity no bitch you like the other hoe that love on krenshaw sit yo basic ass down
9849,0,1,0,hoes and dey hoe poses
9850,0,1,0,hoes be bringing they friends around they nigga and they nigga end up fucking with the bitch friend and the bitch don t even kno
9851,0,1,0,hoes be like hoes be like but they be the hoes that be like
9852,0,1,0,hoes be like my niggas can t have no hoes but that how he meet yo ass
